canonical_asset_id,category,style,variant_or_digit,parent_package_id,screen,exact_location,visible_states,current_implementation,temporary_path_identifier,required_meshy_replacement,shop_use,gameplay_use,animation_states,reduced_motion_behavior,approved_reference_ids,meshy_generation_mode,meshy_task_ids,exact_requested_model,exact_resolved_model_version,prompt_reference,prompt_checksum,reference_input_paths_checksums,request_payload_path,response_payload_path,creation_timestamp,consumed_credits,retry_count,preserved_source_asset_path,provider_native_usdz_path,source_glb_path,runtime_usdz_path,lod_paths,texture_map_paths,source_checksum,runtime_checksum,registry_key,shop_renderer_path,gameplay_renderer_path,thumbnail_path,test_ids,screenshot_ids,author_run_id,reviewer_run_id,final_status,blocking_reason
paper.pp_white.shop,paper,pp_white,shop,pp_white,Club Shop paper merchandise,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950,shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; generic paper display leaves are folded into this per-style shop row.,procedural-paper:pp_white.shop,Meshy physical shop merchandise for pp_white.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_white.gameplay,paper,pp_white,gameplay,pp_white,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_white.gameplay,Meshy playable paper/page surface for pp_white.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_ivory.shop,paper,pp_ivory,shop,pp_ivory,"Club Shop paper merchandise, including the catalog-linked fixed hanging sample","App/Views/MainMenu/BookstoreSceneCoordinator.swift:1557-1580,1909-1950",shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; the fixed catalog-linked hanging paper reuses this per-style lineage.,procedural-paper:pp_ivory.shop,Meshy physical shop merchandise for pp_ivory.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1557-1580,1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_ivory.gameplay,paper,pp_ivory,gameplay,pp_ivory,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_ivory.gameplay,Meshy playable paper/page surface for pp_ivory.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_manila.shop,paper,pp_manila,shop,pp_manila,"Club Shop paper merchandise, including the catalog-linked fixed hanging sample","App/Views/MainMenu/BookstoreSceneCoordinator.swift:1557-1580,1909-1950",shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; the fixed catalog-linked hanging paper reuses this per-style lineage.,procedural-paper:pp_manila.shop,Meshy physical shop merchandise for pp_manila.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1557-1580,1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_manila.gameplay,paper,pp_manila,gameplay,pp_manila,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_manila.gameplay,Meshy playable paper/page surface for pp_manila.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_ledger.shop,paper,pp_ledger,shop,pp_ledger,"Club Shop paper merchandise, including the catalog-linked fixed hanging sample","App/Views/MainMenu/BookstoreSceneCoordinator.swift:1557-1580,1909-1950",shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; the fixed catalog-linked hanging paper reuses this per-style lineage.,procedural-paper:pp_ledger.shop,Meshy physical shop merchandise for pp_ledger.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1557-1580,1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_ledger.gameplay,paper,pp_ledger,gameplay,pp_ledger,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_ledger.gameplay,Meshy playable paper/page surface for pp_ledger.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_graph.shop,paper,pp_graph,shop,pp_graph,Club Shop paper merchandise,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950,shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; generic paper display leaves are folded into this per-style shop row.,procedural-paper:pp_graph.shop,Meshy physical shop merchandise for pp_graph.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_graph.gameplay,paper,pp_graph,gameplay,pp_graph,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_graph.gameplay,Meshy playable paper/page surface for pp_graph.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_onion.shop,paper,pp_onion,shop,pp_onion,Club Shop paper merchandise,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950,shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; generic paper display leaves are folded into this per-style shop row.,procedural-paper:pp_onion.shop,Meshy physical shop merchandise for pp_onion.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_onion.gameplay,paper,pp_onion,gameplay,pp_onion,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_onion.gameplay,Meshy playable paper/page surface for pp_onion.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_carbon.shop,paper,pp_carbon,shop,pp_carbon,Club Shop paper merchandise,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950,shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; generic paper display leaves are folded into this per-style shop row.,procedural-paper:pp_carbon.shop,Meshy physical shop merchandise for pp_carbon.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_carbon.gameplay,paper,pp_carbon,gameplay,pp_carbon,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_carbon.gameplay,Meshy playable paper/page surface for pp_carbon.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_telegram.shop,paper,pp_telegram,shop,pp_telegram,Club Shop paper merchandise,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950,shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; generic paper display leaves are folded into this per-style shop row.,procedural-paper:pp_telegram.shop,Meshy physical shop merchandise for pp_telegram.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_telegram.gameplay,paper,pp_telegram,gameplay,pp_telegram,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_telegram.gameplay,Meshy playable paper/page surface for pp_telegram.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_garden.shop,paper,pp_garden,shop,pp_garden,Club Shop paper merchandise,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950,shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; generic paper display leaves are folded into this per-style shop row.,procedural-paper:pp_garden.shop,Meshy physical shop merchandise for pp_garden.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_garden.gameplay,paper,pp_garden,gameplay,pp_garden,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_garden.gameplay,Meshy playable paper/page surface for pp_garden.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_night_sky.shop,paper,pp_night_sky,shop,pp_night_sky,Club Shop paper merchandise,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950,shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; generic paper display leaves are folded into this per-style shop row.,procedural-paper:pp_night_sky.shop,Meshy physical shop merchandise for pp_night_sky.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_night_sky.gameplay,paper,pp_night_sky,gameplay,pp_night_sky,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_night_sky.gameplay,Meshy playable paper/page surface for pp_night_sky.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_ocean.shop,paper,pp_ocean,shop,pp_ocean,Club Shop paper merchandise,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950,shop selected|shop neighbor|locked|owned|equipped,Procedural stack/texture merchandise; generic paper display leaves are folded into this per-style shop row.,procedural-paper:pp_ocean.shop,Meshy physical shop merchandise for pp_ocean.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1909-1950",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_ocean.gameplay,paper,pp_ocean,gameplay,pp_ocean,Gameplay book/page surface,App/Views/BookView.swift:234-360; App/Model/CosmeticTheme.swift:307-348,gameplay default|selected cells|error|correct|light/heavy population,"Flat color, Canvas/runtime paper treatment, or undocumented raster treatment.",procedural-paper:pp_ocean.gameplay,Meshy playable paper/page surface for pp_ocean.,false,true,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,,App/Views/BookView.swift:234-360,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
paper.pp_utility_roll.shop,paper,pp_utility_roll,shop,pp_utility_roll,Club Shop paper merchandise,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1951-1967,shop selected|shop neighbor|locked|owned|equipped,Procedural roll/tail texture merchandise; generic roll display leaves are folded into this per-style shop row.,procedural-paper:pp_utility_roll.shop,Meshy physical shop merchandise for pp_utility_roll.,true,false,,Static material; no motion-dependent identity.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,"App/Views/MainMenu/BookstoreSceneCoordinator.swift:1951-1967",,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Required Meshy paper deliverable, provenance, registry mapping, contrast tests, and approved contact sheets do not exist."
